Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,profesional,total_ambos_sexos,proporcion_profesional_pct
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Matrona/on,435,1.3997490105222512
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Medico/a,271,0.8720275444862761
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Nutricionista,390,1.2549473887440872
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Otro profesional capacitado en EMP y EMPAM,884,2.844547414486598
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Tecnico en enfermeria,19410,62.457766193648034
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Enfermera/o,2907,21.550893320483357
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Matrona/on,612,4.537030172733338
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Medico/a,101,0.748758247460894
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Nutricionista,265,1.964563718585514
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Otro profesional capacitado en EMP y EMPAM,2547,18.882052042404922
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Tecnico en enfermeria,7057,52.31670249833198
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Enfermera/o,355,11.635529334644378
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Matrona/on,11,0.3605375286791216
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Nutricionista,406,13.307112422156669
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Otro profesional capacitado en EMP y EMPAM,802,26.286463454605048
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tecnico en enfermeria,1477,48.41035725991478
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Enfermera/o,1106,10.965695022803887
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Matrona/on,84,0.8328375966686495
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Medico/a,2,0.019829466587348802
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Nutricionista,402,3.9857227840571086
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Otro profesional capacitado en EMP y EMPAM,1916,18.99662899068015
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tecnico en enfermeria,6576,65.19928613920285
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Enfermera/o,15568,42.95687205099197
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Matrona/on,3408,9.40371402555117
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Medico/a,495,1.3658563505422037
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Nutricionista,5321,14.68226594188902
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Otro profesional capacitado en EMP y EMPAM,11216,30.948373389255263
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tecnico en enfermeria,233,0.6429182417703706
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Enfermera/o,6255,43.777995520716686
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Matrona/on,429,3.0025195968645018
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Medico/a,313,2.190649496080627
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Nutricionista,2566,17.95912653975364
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Otro profesional capacitado en EMP y EMPAM,2658,18.603023516237403
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tecnico en enfermeria,2067,14.466685330347145
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Enfermera/o,3637,21.515617605300523
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Matrona/on,1375,8.134169427354472
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Medico/a,81,0.47917652626597257
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Nutricionista,5142,30.41883577851396
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Otro profesional capacitado en EMP y EMPAM,6233,36.872929484145764
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tecnico en enfermeria,436,2.579271178419309
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Enfermera/o,583,5.270771178012837
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Matrona/on,317,2.8659253232076667
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Medico/a,5,0.04520386945122502
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Nutricionista,72,0.6509357200976403
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Otro profesional capacitado en EMP y EMPAM,6603,59.696229997287766
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tecnico en enfermeria,3481,31.47093391194286
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Enfermera/o,20264,55.11314186248912
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Matrona/on,3077,8.368690165361183
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Medico/a,398,1.0824630113141862
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Nutricionista,8365,22.750761531766752
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Otro profesional capacitado en EMP y EMPAM,4109,11.175478677110531
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tecnico en enfermeria,555,1.5094647519582247
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Enfermera/o,168,5.989304812834225
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Medico/a,5,0.17825311942959002
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Nutricionista,511,18.2174688057041
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Otro profesional capacitado en EMP y EMPAM,1272,45.347593582887704
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tecnico en enfermeria,849,30.267379679144383
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Enfermera/o,27,11.11111111111111
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Matrona/on,89,36.62551440329218
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Medico/a,1,0.411522633744856
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Nutricionista,114,46.913580246913575
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Otro profesional capacitado en EMP y EMPAM,12,4.938271604938271
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Enfermera/o,15042,70.94948351492854
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Matrona/on,891,4.202631951323051
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Medico/a,1,0.0047167586434602145
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Nutricionista,3482,16.423753596528464
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Otro profesional capacitado en EMP y EMPAM,1785,8.419414178576483
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Enfermera/o,4761,37.62446657183499
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Matrona/on,421,3.3270112217480636
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Medico/a,34,0.2686897423739529
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Nutricionista,2245,17.74142563616248
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Otro profesional capacitado en EMP y EMPAM,2171,17.15663031452505
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Tecnico en enfermeria,3022,23.88177651335546
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Enfermera/o,7627,83.02852166340082
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Matrona/on,213,2.3187459177008494
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Medico/a,58,0.6313956020030481
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Nutricionista,987,10.744611365120836
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Otro profesional capacitado en EMP y EMPAM,234,2.5473546701502285
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Tecnico en enfermeria,67,0.7293707816242108
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Enfermera/o,7936,36.95804032971639
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Matrona/on,834,3.883947282634005
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Medico/a,108,0.502957202067713
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Nutricionista,4878,22.7169002933917
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Otro profesional capacitado en EMP y EMPAM,7448,34.68541889815116
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Tecnico en enfermeria,269,1.2527359940390257
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Enfermera/o,10388,64.969666645819
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Matrona/on,131,0.8193132778785415
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Medico/a,190,1.188316967915442
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Nutricionista,404,2.5267371317780976
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Otro profesional capacitado en EMP y EMPAM,1196,7.48014259803615
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Tecnico en enfermeria,3680,23.01582337857277
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Enfermera/o,15268,84.29304919118866
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Medico/a,268,1.479600287086623
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Nutricionista,59,0.32573289902280134
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Otro profesional capacitado en EMP y EMPAM,2128,11.748467951195273
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Tecnico en enfermeria,390,2.153149671506653
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Enfermera/o,2111,18.00119382621301
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Nutricionista,1293,11.025837810181633
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Otro profesional capacitado en EMP y EMPAM,268,2.2853244649100364
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Tecnico en enfermeria,8055,68.68764389869531
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Enfermera/o,202,18.165467625899282
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Matrona/on,4,0.3597122302158274
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Nutricionista,328,29.496402877697843
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Otro profesional capacitado en EMP y EMPAM,117,10.521582733812949
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Tecnico en enfermeria,461,41.456834532374096
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Enfermera/o,6378,41.43441824205808
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Matrona/on,173,1.1238874813226791
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Medico/a,103,0.6691353212499188
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Nutricionista,159,1.0329370493081271
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Otro profesional capacitado en EMP y EMPAM,15,0.09744689144416294
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Tecnico en enfermeria,8565,55.64217501461704
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Enfermera/o,7820,37.97775727259483
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Matrona/on,160,0.7770385119712495
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Medico/a,6,0.029138944198921858
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Nutricionista,251,1.2189791656548978
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Otro profesional capacitado en EMP y EMPAM,121,0.5876353746782575
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Tecnico en enfermeria,12233,59.409450730901845
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Enfermera/o,12149,36.48019697925112
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Medico/a,25,0.0750683121640693
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Tecnico en enfermeria,21129,63.44473470858482
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Enfermera/o,10550,68.60896143591077
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Matrona/on,1439,9.358132275476361
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Medico/a,159,1.03401183585875
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Nutricionista,761,4.948949730116407
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Otro profesional capacitado en EMP y EMPAM,9,0.058528971841061324
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Tecnico en enfermeria,2459,15.991415750796644
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Enfermera/o,8522,45.47977372184865
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Matrona/on,1163,6.206638915572634
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Medico/a,73,0.38958266623972676
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Nutricionista,667,3.559611484683531
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Otro profesional capacitado en EMP y EMPAM,1481,7.903725050699115
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Tecnico en enfermeria,6832,36.460668160956345
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Enfermera/o,5885,40.834027199555926
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Matrona/on,169,1.1726339161809602
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Medico/a,4,0.02775464890369137
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Nutricionista,817,5.668887038578962
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Otro profesional capacitado en EMP y EMPAM,12,0.08326394671107411
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Tecnico en enfermeria,7525,52.213433250069386
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Enfermera/o,759,49.9670836076366
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Medico/a,36,2.369980250164582
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Nutricionista,32,2.106649111257406
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Otro profesional capacitado en EMP y EMPAM,6,0.39499670836076367
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Tecnico en enfermeria,686,45.16129032258064
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Enfermera/o,1109,75.13550135501355
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Matrona/on,1,0.06775067750677506
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Nutricionista,4,0.27100271002710025
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Tecnico en enfermeria,362,24.525745257452574
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Enfermera/o,948,58.26674861708666
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Medico/a,17,1.0448678549477566
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Nutricionista,219,13.460356484326983
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Otro profesional capacitado en EMP y EMPAM,19,1.1677934849416103
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Tecnico en enfermeria,424,26.06023355869699
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Enfermera/o,1164,76.88243064729194
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Nutricionista,182,12.021136063408191
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Tecnico en enfermeria,168,11.096433289299867
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Enfermera/o,3076,37.95188155459593
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Otro profesional capacitado en EMP y EMPAM,29,0.3578038247995065
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Tecnico en enfermeria,5000,61.69031462060457
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Enfermera/o,3510,77.80979827089337
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Matrona/on,2,0.04433606739082243
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Nutricionista,42,0.931057415207271
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Tecnico en enfermeria,957,21.214808246508536
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Enfermera/o,1940,45.47585560243788
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Tecnico en enfermeria,2326,54.524144397562125
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Enfermera/o,3159,42.00797872340426
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Tecnico en enfermeria,4361,57.99202127659574
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Enfermera/o,2978,26.109065404173244
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Medico/a,212,1.8586708749780818
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Tecnico en enfermeria,8216,72.03226372084868
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Enfermera/o,22139,64.78127286027798
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Matrona/on,2959,8.658376005852231
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Medico/a,216,0.6320409656181419
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Nutricionista,3693,10.806144842721288
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Otro profesional capacitado en EMP y EMPAM,4060,11.880029261155816
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Tecnico en enfermeria,1108,3.242136064374543
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Enfermera/o,2375,28.921091086215295
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Matrona/on,559,6.807111544081831
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Medico/a,65,0.7915245981490502
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Nutricionista,1572,19.142717973697028
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Otro profesional capacitado en EMP y EMPAM,2214,26.960545543107646
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Tecnico en enfermeria,1427,17.377009254749147
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Enfermera/o,2352,19.502487562189057
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Matrona/on,310,2.570480928689884
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Medico/a,82,0.6799336650082919
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Nutricionista,3152,26.13598673300166
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Otro profesional capacitado en EMP y EMPAM,4836,40.09950248756219
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Tecnico en enfermeria,1328,11.011608623548923
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Enfermera/o,18409,38.32334082771255
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Matrona/on,490,1.020068282121742
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Medico/a,272,0.5662419851777833
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Nutricionista,3009,6.264051961029228
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Otro profesional capacitado en EMP y EMPAM,8447,17.584728120576234
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Tecnico en enfermeria,17409,36.241568823382465
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Enfermera/o,5401,65.97044094295835
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Matrona/on,28,0.3420056186637352
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Medico/a,125,1.5268107976059606
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Nutricionista,2525,30.841578111640406
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Otro profesional capacitado en EMP y EMPAM,75,0.9160864785635764
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Tecnico en enfermeria,33,0.40307805056797363
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Enfermera/o,12954,79.50165705167547
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Matrona/on,66,0.40505707622437703
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Medico/a,43,0.26390082238860935
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Nutricionista,111,0.6812323554682705
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Otro profesional capacitado en EMP y EMPAM,96,0.5891739290536393
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Tecnico en enfermeria,3024,18.55897876518964
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Enfermera/o,6262,97.92025019546521
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Matrona/on,3,0.04691164972634871
